year,month,day,week,high_temp_2,high_temp_1,average,actual
2014,09,04,Thu,28,30,28.3,30
2014,09,05,Fri,30,30,26.7,30
2014,09,06,Sat,30,30,27.7,26
2014,09,07,Sun,30,26,28.1,25
2014,09,08,Mon,26,25,26.8,23
2014,09,09,Tue,25,23,25.0,22
2014,09,10,Wed,23,22,25.0,22
2014,09,11,Thu,22,22,25.7,23
2014,09,12,Fri,22,23,26.2,23
2014,09,13,Sat,23,23,24.6,20
2014,09,14,Sun,23,20,24.2,18
2014,09,15,Mon,20,18,25.1,17
2014,09,16,Tue,18,17,23.6,16
2014,09,17,Wed,17,16,24.1,16
2014,09,18,Thu,16,16,24.4,23
2014,09,19,Fri,16,23,23.5,26
2014,09,20,Sat,23,26,24.5,28
2014,09,21,Sun,26,28,25.3,28
2014,09,22,Mon,28,28,25.0,26
2014,09,23,Tue,28,26,24.6,22
2014,09,24,Wed,26,22,24.0,24
2014,09,25,Thu,22,24,23.1,24
2014,09,26,Fri,24,24,23.5,24
2014,09,27,Sat,24,24,22.4,20
2014,09,28,Sun,24,20,23.7,20
2014,09,29,Mon,20,20,24.8,23
2014,09,30,Tue,20,23,24.5,25
2014,10,01,Wed,23,25,23.7,23
2014,10,02,Thu,25,23,23.3,25
2014,10,03,Fri,23,25,22.2,26
2014,10,04,Sat,25,26,21.2,22
2014,10,05,Sun,26,22,21.8,26
2014,10,06,Mon,22,26,20.6,26
2014,10,07,Tue,26,26,21.5,24
2014,10,08,Wed,26,24,20.6,26
2014,10,09,Thu,24,26,20.5,25
2014,10,10,Fri,26,25,20.7,24
2014,10,11,Sat,25,24,19.5,18
2014,10,12,Sun,24,18,20.0,14
2014,10,13,Mon,18,14,19.8,15
2014,10,14,Tue,14,15,20.1,21
2014,10,15,Wed,15,21,17.9,20
2014,10,16,Thu,21,20,19.1,16
2014,10,17,Fri,20,16,20.3,20
2014,10,18,Sat,16,20,20.4,19
2014,10,19,Sun,20,19,20.6,19
2014,10,20,Mon,19,19,20.2,20
2014,10,21,Tue,19,20,20.0,22
2014,10,22,Wed,20,22,19.9,23
2014,10,23,Thu,22,23,19.5,23
2014,10,24,Fri,23,23,17.6,24
2014,10,25,Sat,23,24,17.5,24
2014,10,26,Sun,24,24,16.3,25
2014,10,27,Mon,24,25,16.0,20
2014,10,28,Tue,25,20,16.0,12
2014,10,29,Wed,20,12,15.6,14
2014,10,30,Thu,12,14,16.0,17
2014,10,31,Fri,14,17,15.8,14
2014,11,01,Sat,17,14,16.2,16
2014,11,02,Sun,14,16,17.4,14
2014,11,03,Mon,16,14,17.0,15
2014,11,04,Tue,14,15,14.9,15
2014,11,05,Wed,15,15,15.9,18
2014,11,06,Thu,15,18,14.6,18
2014,11,07,Fri,18,18,14.3,13
2014,11,08,Sat,18,13,14.6,14
2014,11,09,Sun,13,14,14.3,14
2014,11,10,Mon,14,14,13.4,14
2014,11,11,Tue,14,14,14.1,16
2014,11,12,Wed,14,16,13.4,13
2014,11,13,Thu,16,13,14.0,13
2014,11,14,Fri,13,13,13.8,14
2014,11,15,Sat,13,14,13.1,13
2014,11,16,Sun,14,13,12.9,13
2014,11,17,Mon,13,13,12.0,12
2014,11,18,Tue,13,12,12.2,12
2014,11,19,Wed,12,12,12.7,14
2014,11,20,Thu,12,14,12.1,15
2014,11,21,Fri,14,15,11.1,14
2014,11,22,Sat,15,14,10.3,12
2014,11,23,Sun,14,12,10.4,9
2014,11,24,Mon,12,9,9.7,9
2014,11,25,Tue,9,9,10.7,12
2014,11,26,Wed,9,12,11.1,12
2014,11,27,Thu,12,12,10.2,7
2014,11,28,Fri,12,7,9.8,9
2014,11,29,Sat,7,9,9.3,7
2014,11,30,Sun,9,7,9.7,10
2014,12,01,Mon,7,10,9.7,6
2014,12,02,Tue,10,6,9.8,5
2014,12,03,Wed,6,5,9.7,8
2014,12,04,Thu,5,8,9.1,4
2014,12,05,Fri,8,4,8.6,7
2014,12,06,Sat,4,7,8.7,6
2014,12,07,Sun,7,6,8.2,7
2014,12,08,Mon,6,7,8.6,8
2014,12,09,Tue,7,8,7.1,4
2014,12,10,Wed,8,4,7.3,6
2014,12,11,Thu,4,6,6.4,6
2014,12,12,Fri,6,6,6.2,7
2014,12,13,Sat,6,7,6.6,7
2014,12,14,Sun,7,7,6.6,6
2014,12,15,Mon,7,6,6.8,6
2014,12,16,Tue,6,6,7.4,6
2014,12,17,Wed,6,6,6.9,6
2014,12,18,Thu,6,6,7.1,8
2014,12,19,Fri,6,8,6.9,7
2014,12,20,Sat,8,7,6.1,5
2014,12,21,Sun,7,5,5.6,5
2014,12,22,Mon,5,5,6.7,5
2014,12,23,Tue,5,5,5.7,7
2014,12,24,Wed,5,7,5.6,5
2014,12,25,Thu,7,5,5.4,3
2014,12,26,Fri,5,3,6.6,4
2014,12,27,Sat,3,4,6.3,9
2014,12,28,Sun,4,9,5.7,10
2014,12,29,Mon,9,10,6.2,10
2014,12,30,Tue,10,10,6.6,12
2014,12,31,Wed,10,12,6.2,5
2015,01,01,Thu,12,5,5.9,5
2015,01,02,Fri,5,5,5.1,4
2015,01,03,Sat,5,4,4.9,7
2015,01,04,Sun,4,7,5.0,7
2015,01,05,Mon,7,7,3.4,6
2015,01,06,Tue,7,6,2.2,4
2015,01,07,Wed,6,4,4.6,7
2015,01,08,Thu,4,7,3.2,7
2015,01,09,Fri,7,7,3.5,8
2015,01,10,Sat,7,8,4.0,8
2015,01,11,Sun,8,8,5.3,9
2015,01,12,Mon,8,9,5.4,8
2015,01,13,Tue,9,8,5.1,6
2015,01,14,Wed,8,6,4.9,7
2015,01,15,Thu,6,7,4.4,6
2015,01,16,Fri,7,6,4.5,5
2015,01,17,Sat,6,5,5.4,5
2015,01,18,Sun,5,5,4.8,8
2015,01,19,Mon,5,8,5.9,9
2015,01,20,Tue,8,9,5.3,10
2015,01,21,Wed,9,10,6.3,9
2015,01,22,Thu,10,9,7.8,10
2015,01,23,Fri,9,10,5.9,7
2015,01,24,Sat,10,7,4.4,5
2015,01,25,Sun,7,5,6.0,8
2015,01,26,Mon,5,8,4.8,5
2015,01,27,Tue,8,5,4.9,3
2015,01,28,Wed,5,3,5.9,1
2015,01,29,Thu,3,1,5.9,3
2015,01,30,Fri,1,3,5.7,2
2015,01,31,Sat,3,2,5.8,2
2015,02,01,Sun,2,2,6.0,3
2015,02,02,Mon,2,3,7.3,4
2015,02,03,Tue,3,4,8.1,7
2015,02,04,Wed,4,7,9.1,6
2015,02,05,Thu,7,6,8.0,6
2015,02,06,Fri,6,6,6.7,7
2015,02,07,Sat,6,7,6.2,9
2015,02,08,Sun,7,9,6.1,8
2015,02,09,Mon,9,8,5.8,7
2015,02,10,Tue,8,7,6.2,7
2015,02,11,Wed,7,7,7.7,14
2015,02,12,Thu,7,14,8.2,15
2015,02,13,Fri,14,15,8.9,17
2015,02,14,Sat,15,17,7.8,12
2015,02,15,Sun,17,12,8.1,14
2015,02,16,Mon,12,14,8.0,14
2015,02,17,Tue,14,14,7.5,12
2015,02,18,Wed,14,12,7.9,10
2015,02,19,Thu,12,10,10.3,8
2015,02,20,Fri,10,8,9.3,6
2015,02,21,Sat,8,6,9.0,12
2015,02,22,Sun,6,12,9.8,7
2015,02,23,Mon,12,7,11.8,9
2015,02,24,Tue,7,9,12.9,10
2015,02,25,Wed,9,10,12.4,11
2015,02,26,Thu,10,11,11.2,10
2015,02,27,Fri,11,10,10.3,5
2015,02,28,Sat,10,5,10.7,6
2015,03,01,Sun,5,6,11.1,10
2015,03,02,Mon,6,10,11.3,12
2015,03,03,Tue,10,12,13.4,9
2015,03,04,Wed,12,9,13.0,6
2015,03,05,Thu,9,6,12.9,7
2015,03,06,Fri,6,7,13.1,11
2015,03,07,Sat,7,11,13.6,12
2015,03,08,Sun,11,12,14.0,17
2015,03,09,Mon,12,17,14.5,13
2015,03,10,Tue,17,13,13.5,9
2015,03,11,Wed,13,9,15.4,15
2015,03,12,Thu,9,15,16.5,20
2015,03,13,Fri,15,20,15.6,18
2015,03,14,Sat,20,18,16.2,17
2015,03,15,Sun,18,17,16.0,19
2015,03,16,Mon,17,19,16.7,16
2015,03,17,Tue,19,16,17.2,14
2015,03,18,Wed,16,14,17.7,14
2015,03,19,Thu,14,14,17.0,13
2015,03,20,Fri,14,13,17.6,18
2015,03,21,Sat,13,18,16.1,22
2015,03,22,Sun,18,22,17.0,20
2015,03,23,Mon,22,20,17.1,14
2015,03,24,Tue,20,14,17.7,13
2015,03,25,Wed,14,13,19.0,12
2015,03,26,Thu,13,12,20.3,14
2015,03,27,Fri,12,14,19.9,18
2015,03,28,Sat,14,18,21.9,21
2015,03,29,Sun,18,21,22.2,22
2015,03,30,Mon,21,22,21.0,25
2015,03,31,Tue,22,25,21.8,19
2015,04,01,Wed,25,19,21.1,15
2015,04,02,Thu,19,15,19.9,20
2015,04,03,Fri,15,20,19.5,20
2015,04,04,Sat,20,20,19.3,14
2015,04,05,Sun,20,14,19.4,15
2015,04,06,Mon,14,15,19.4,11
2015,04,07,Tue,15,11,21.3,14
2015,04,08,Wed,11,14,22.7,18
2015,04,09,Thu,14,18,21.9,20
2015,04,10,Fri,18,20,20.1,23
2015,04,11,Sat,20,23,21.3,23
2015,04,12,Sun,23,23,19.7,11
2015,04,13,Mon,23,11,22.2,20
2015,04,14,Tue,11,20,24.0,23
2015,04,15,Wed,20,23,24.5,30
2015,04,16,Thu,23,30,24.6,24
2015,04,17,Fri,30,24,25.3,19
2015,04,18,Sat,24,19,24.3,17
2015,04,19,Sun,19,17,23.1,20
2015,04,20,Mon,17,20,20.3,21
2015,04,21,Tue,20,21,22.8,24
2015,04,22,Wed,21,24,23.5,26
2015,04,23,Thu,24,26,24.3,26
2015,04,24,Fri,26,26,25.1,27
2015,04,25,Sat,26,27,25.5,26
2015,04,26,Sun,27,26,26.4,30
2015,04,27,Mon,26,30,26.3,31
2015,04,28,Tue,30,31,26.8,32
2015,04,29,Wed,31,32,28.7,31
2015,04,30,Thu,32,31,27.8,28
2015,05,01,Fri,31,28,26.5,22
2015,05,02,Sat,28,22,26.2,28
2015,05,03,Sun,22,28,25.8,24
2015,05,04,Mon,28,24,27.1,24
2015,05,05,Tue,24,24,26.7,26
2015,05,06,Wed,24,26,25.2,31
2015,05,07,Thu,26,31,24.6,28
2015,05,08,Fri,31,28,26.2,28
2015,05,09,Sat,28,28,25.8,26
2015,05,10,Sun,28,26,25.7,26
2015,05,11,Mon,26,26,27.4,20
2015,05,12,Tue,26,20,26.7,26
2015,05,13,Wed,20,26,26.6,28
2015,05,14,Thu,26,28,25.6,29
2015,05,15,Fri,28,29,28.1,29
2015,05,16,Sat,29,29,28.4,29
2015,05,17,Sun,29,29,28.9,24
2015,05,18,Mon,29,24,29.5,32
2015,05,19,Tue,24,32,29.8,32
2015,05,20,Wed,32,32,28.1,27
2015,05,21,Thu,32,27,28.0,23
2015,05,22,Fri,27,23,27.8,25
2015,05,23,Sat,23,25,28.6,30
2015,05,24,Sun,25,30,27.4,31
2015,05,25,Mon,30,31,28.5,29
2015,05,26,Tue,31,29,29.0,32
2015,05,27,Wed,29,32,28.8,30
2015,05,28,Thu,32,30,27.8,29
2015,05,29,Fri,30,29,27.7,26
2015,05,30,Sat,29,26,29.1,31
2015,05,31,Sun,26,31,29.4,28
2015,06,01,Mon,31,28,30.7,24
2015,06,02,Tue,28,24,31.3,27
2015,06,03,Wed,24,27,31.3,26
2015,06,04,Thu,27,26,30.3,26
2015,06,05,Fri,26,26,30.0,33
2015,06,06,Sat,26,33,33.1,33
2015,06,07,Sun,33,33,32.6,32
2015,06,08,Mon,33,32,30.9,33
2015,06,09,Tue,32,33,29.4,33
2015,06,10,Wed,33,33,33.2,34
2015,06,11,Thu,33,34,32.7,33
2015,06,12,Fri,34,33,32.4,35
2015,06,13,Sat,33,35,33.0,34
2015,06,14,Sun,35,34,33.3,31
2015,06,15,Mon,34,31,31.8,27
2015,06,16,Tue,31,27,31.3,25
2015,06,17,Wed,27,25,32.1,31
2015,06,18,Thu,25,31,32.3,32
2015,06,19,Fri,31,32,32.5,34
2015,06,20,Sat,32,34,30.2,27
2015,06,21,Sun,34,27,29.6,33
2015,06,22,Mon,27,33,30.4,29
2015,06,23,Tue,33,29,31.7,25
2015,06,24,Wed,29,25,30.1,23
2015,06,25,Thu,25,23,32.2,28
2015,06,26,Fri,23,28,30.4,27
2015,06,27,Sat,28,27,30.7,24
2015,06,28,Sun,27,24,31.1,23
2015,06,29,Mon,24,23,32.7,26
2015,06,30,Tue,23,26,32.4,29
2015,07,01,Wed,26,29,33.8,34
2015,07,02,Thu,29,34,33.2,33
2015,07,03,Fri,34,33,32.4,32
2015,07,04,Sat,33,32,32.0,30
2015,07,05,Sun,32,30,32.0,29
2015,07,06,Mon,30,29,32.1,31
2015,07,07,Tue,29,31,33.8,33
2015,07,08,Wed,31,33,32.5,33
2015,07,09,Thu,33,33,30.9,32
2015,07,10,Fri,33,32,31.7,33
2015,07,11,Sat,32,33,31.9,34
2015,07,12,Sun,33,34,32.7,35
2015,07,13,Mon,34,35,34.0,35
2015,07,14,Tue,35,35,32.4,30
2015,07,15,Wed,35,30,33.7,30
2015,07,16,Thu,30,30,33.7,34
2015,07,17,Fri,30,34,32.2,31
2015,07,18,Sat,34,31,31.1,33
2015,07,19,Sun,31,33,33.3,31
2015,07,20,Mon,33,31,34.7,33
2015,07,21,Tue,31,33,33.4,34
2015,07,22,Wed,33,34,32.4,31
2015,07,23,Thu,34,31,33.6,34
2015,07,24,Fri,31,34,33.7,35
2015,07,25,Sat,34,35,34.9,39
2015,07,26,Sun,35,39,34.4,37
2015,07,27,Mon,39,37,36.0,37
2015,07,28,Tue,37,37,35.2,37
2015,07,29,Wed,37,37,32.4,38
2015,07,30,Thu,37,38,34.3,38
2015,07,31,Fri,38,38,33.9,38
2015,08,01,Sat,38,38,33.0,39
2015,08,02,Sun,38,39,33.1,36
2015,08,03,Mon,39,36,33.3,32
2015,08,04,Tue,36,32,32.7,26
2015,08,05,Wed,32,26,33.8,34
2015,08,06,Thu,26,34,32.0,36
2015,08,07,Fri,34,36,30.2,33
2015,08,08,Sat,36,33,31.5,33
2015,08,09,Sun,33,33,31.7,28
2015,08,10,Mon,33,28,33.5,31
2015,08,11,Tue,28,31,33.3,30
2015,08,12,Wed,31,30,33.2,30
2015,08,13,Thu,30,30,33.6,30
2015,08,14,Fri,30,30,32.9,30
2015,08,15,Sat,30,30,33.6,33
2015,08,16,Sun,30,33,32.2,31
2015,08,17,Mon,33,31,31.2,25
2015,08,18,Tue,31,25,30.4,24
2015,08,19,Wed,25,24,30.6,29
2015,08,20,Thu,24,29,30.4,31
2015,08,21,Fri,29,31,30.2,34
2015,08,22,Sat,31,34,29.7,33
2015,08,23,Sun,34,33,30.2,31
2015,08,24,Mon,33,31,31.7,33
2015,08,25,Tue,31,33,29.8,30
2015,08,26,Wed,33,30,29.6,31
2015,08,27,Thu,30,31,30.4,32
2015,08,28,Fri,31,32,30.6,32
2015,08,29,Sat,32,32,30.9,33
2015,08,30,Sun,32,33,29.2,34
2015,08,31,Mon,33,34,29.2,33
2015,09,01,Tue,34,33,27.8,31
2015,09,02,Wed,33,31,28.9,29
2015,09,03,Thu,31,29,28.9,27
2015,09,04,Fri,29,27,28.3,29
2015,09,05,Sat,27,29,26.7,30
2015,09,06,Sun,29,30,27.7,32
2015,09,07,Mon,30,32,28.1,31
2015,09,08,Tue,32,31,26.8,26
2015,09,09,Wed,31,26,25.0,23
2015,09,10,Thu,26,23,25.0,20
2015,09,11,Fri,23,20,25.7,26
2015,09,12,Sat,20,26,26.2,26
2015,09,13,Sun,26,26,24.6,23
2015,09,14,Mon,26,23,24.2,27
2015,09,15,Tue,23,27,25.1,27
2015,09,16,Wed,27,27,23.6,22
2015,09,17,Thu,27,22,24.1,24
2015,09,18,Fri,22,24,24.4,26
2015,09,19,Sat,24,26,23.5,26
2015,09,20,Sun,26,26,24.5,28
2015,09,21,Mon,26,28,25.3,28
2015,09,22,Tue,28,28,25.0,23
2015,09,23,Wed,28,23,24.6,23
2015,09,24,Thu,23,23,24.0,22
2015,09,25,Fri,23,22,23.1,26
2015,09,26,Sat,22,26,23.5,26
2015,09,27,Sun,26,26,22.4,25
2015,09,28,Mon,26,25,23.7,24
2015,09,29,Tue,25,24,24.8,24
2015,09,30,Wed,24,24,24.5,20
2015,10,01,Thu,24,20,23.7,21
2015,10,02,Fri,20,21,23.3,21
2015,10,03,Sat,21,21,22.2,22
2015,10,04,Sun,21,22,21.2,23
2015,10,05,Mon,22,23,21.8,24
2015,10,06,Tue,23,24,20.6,19
2015,10,07,Wed,24,19,21.5,22
2015,10,08,Thu,19,22,20.6,16
2015,10,09,Fri,22,16,20.5,21
2015,10,10,Sat,16,21,20.7,22
2015,10,11,Sun,21,22,19.5,22
2015,10,12,Mon,22,22,20.0,20
2015,10,13,Tue,22,20,19.8,22
2015,10,14,Wed,20,22,20.1,24
2015,10,15,Thu,22,24,17.9,25
2015,10,16,Fri,24,25,19.1,23
2015,10,17,Sat,25,23,20.3,22
2015,10,18,Sun,23,22,20.4,22
2015,10,19,Mon,22,22,20.6,26
2015,10,20,Tue,22,26,20.2,25
2015,10,21,Wed,26,25,20.0,26
2015,10,22,Thu,25,26,19.9,24
2015,10,23,Fri,26,24,19.5,23
2015,10,24,Sat,24,23,17.6,18
2015,10,25,Sun,23,18,17.5,16
2015,10,26,Mon,18,16,16.3,14
2015,10,27,Tue,16,14,16.0,14
2015,10,28,Wed,14,14,16.0,17
2015,10,29,Thu,14,17,15.6,15
2015,10,30,Fri,17,15,16.0,14
2015,10,31,Sat,15,14,15.8,12
2015,11,01,Sun,14,12,16.2,16
2015,11,02,Mon,12,16,17.4,15
2015,11,03,Tue,16,15,17.0,15
2015,11,04,Wed,15,15,14.9,15
2015,11,05,Thu,15,15,15.9,13
2015,11,06,Fri,15,13,14.6,13
2015,11,07,Sat,13,13,14.3,12
2015,11,08,Sun,13,12,14.6,14
2015,11,09,Mon,12,14,14.3,17
2015,11,10,Tue,14,17,13.4,14
2015,11,11,Wed,17,14,14.1,11
2015,11,12,Thu,14,11,13.4,12
2015,11,13,Fri,11,12,14.0,12
2015,11,14,Sat,12,12,13.8,12
2015,11,15,Sun,12,12,13.1,13
2015,11,16,Mon,12,13,12.9,14
2015,11,17,Tue,13,14,12.0,10
2015,11,18,Wed,14,10,12.2,12
2015,11,19,Thu,10,12,12.7,14
2015,11,20,Fri,12,14,12.1,12
2015,11,21,Sat,14,12,11.1,10
2015,11,22,Sun,12,10,10.3,11
2015,11,23,Mon,10,11,10.4,9
2015,11,24,Tue,11,9,9.7,7
2015,11,25,Wed,9,7,10.7,9
2015,11,26,Thu,7,9,11.1,10
2015,11,27,Fri,9,10,10.2,11
2015,11,28,Sat,10,11,9.8,12
2015,11,29,Sun,11,12,9.3,13
2015,11,30,Mon,12,13,9.7,13
2015,12,01,Tue,13,13,9.7,12
2015,12,02,Wed,13,12,9.8,12
2015,12,03,Thu,12,12,9.7,9
2015,12,04,Fri,12,9,9.1,8
2015,12,05,Sat,9,8,8.6,9
2015,12,06,Sun,8,9,8.7,10
2015,12,07,Mon,9,10,8.2,9
2015,12,08,Tue,10,9,8.6,9
2015,12,09,Wed,9,9,7.1,5
2015,12,10,Thu,9,5,7.3,7
2015,12,11,Fri,5,7,6.4,5
2015,12,12,Sat,7,5,6.2,4
2015,12,13,Sun,5,4,6.6,6
2015,12,14,Mon,4,6,6.6,6
2015,12,15,Tue,6,6,6.8,6
2015,12,16,Wed,6,6,7.4,5
2015,12,17,Thu,6,5,6.9,3
2015,12,18,Fri,5,3,7.1,4
2015,12,19,Sat,3,4,6.9,4
2015,12,20,Sun,4,4,6.1,5
2015,12,21,Mon,4,5,5.6,3
2015,12,22,Tue,5,3,6.7,5
2015,12,23,Wed,3,5,5.7,6
2015,12,24,Thu,5,6,5.6,7
2015,12,25,Fri,6,7,5.4,11
2015,12,26,Sat,7,11,6.6,13
2015,12,27,Sun,11,13,6.3,9
2015,12,28,Mon,13,9,5.7,7
2015,12,29,Tue,9,7,6.2,7
2015,12,30,Wed,7,7,6.6,9
2015,12,31,Thu,7,9,6.2,8
2016,01,01,Fri,9,8,5.9,10
2016,01,02,Sat,8,10,5.1,12
2016,01,03,Sun,10,12,4.9,9
2016,01,04,Mon,12,9,5.0,9
2016,01,05,Tue,9,9,3.4,6
2016,01,06,Wed,9,6,2.2,4
2016,01,07,Thu,6,4,4.6,4
2016,01,08,Fri,4,4,3.2,3
2016,01,09,Sat,4,3,3.5,3
2016,01,10,Sun,3,3,4.0,5
2016,01,11,Mon,3,5,5.3,3
2016,01,12,Tue,5,3,5.4,2
2016,01,13,Wed,3,2,5.1,3
2016,01,14,Thu,2,3,4.9,5
2016,01,15,Fri,3,5,4.4,6
2016,01,16,Sat,5,6,4.5,6
2016,01,17,Sun,6,6,5.4,6
2016,01,18,Mon,6,6,4.8,3
2016,01,19,Tue,6,3,5.9,3
2016,01,20,Wed,3,3,5.3,2
2016,01,21,Thu,3,2,6.3,3
2016,01,22,Fri,2,3,7.8,3
2016,01,23,Sat,3,3,5.9,0
2016,01,24,Sun,3,0,4.4,-1
2016,01,25,Mon,0,-1,6.0,3
2016,01,26,Tue,-1,3,4.8,1
2016,01,27,Wed,3,1,4.9,2
2016,01,28,Thu,1,2,5.9,3
2016,01,29,Fri,2,3,5.9,4
2016,01,30,Sat,3,4,5.7,3
2016,01,31,Sun,4,3,5.8,0
2016,02,01,Mon,3,0,6.0,1
2016,02,02,Tue,0,1,7.3,4
2016,02,03,Wed,1,4,8.1,5
2016,02,04,Thu,4,5,9.1,8
2016,02,05,Fri,5,8,8.0,7
2016,02,06,Sat,8,7,6.7,11
2016,02,07,Sun,7,11,6.2,13
2016,02,08,Mon,11,13,6.1,13
2016,02,09,Tue,13,13,5.8,12
2016,02,10,Wed,13,12,6.2,9
2016,02,11,Thu,12,9,7.7,11
2016,02,12,Fri,9,11,8.2,7
2016,02,13,Sat,11,7,8.9,6
2016,02,14,Sun,7,6,7.8,4
2016,02,15,Mon,6,4,8.1,6
2016,02,16,Tue,4,6,8.0,7
2016,02,17,Wed,6,7,7.5,11
2016,02,18,Thu,7,11,7.9,11
2016,02,19,Fri,11,11,10.3,10
2016,02,20,Sat,11,10,9.3,8
2016,02,21,Sun,10,8,9.0,5
2016,02,22,Mon,8,5,9.8,9
2016,02,23,Tue,5,9,11.8,10
2016,02,24,Wed,9,10,12.9,10
2016,02,25,Thu,10,10,12.4,11
2016,02,26,Fri,10,11,11.2,17
2016,02,27,Sat,11,17,10.3,19
2016,02,28,Sun,17,19,10.7,14
2016,02,29,Mon,19,14,11.7,14
2016,03,01,Tue,14,14,11.1,14
2016,03,02,Wed,14,14,11.3,16
2016,03,03,Thu,14,16,13.4,20
2016,03,04,Fri,16,20,13.0,17
2016,03,05,Sat,20,17,12.9,15
2016,03,06,Sun,17,15,13.1,15
2016,03,07,Mon,15,15,13.6,10
2016,03,08,Tue,15,10,14.0,6
2016,03,09,Wed,10,6,14.5,6
2016,03,10,Thu,6,6,13.5,5
2016,03,11,Fri,6,5,15.4,10
2016,03,12,Sat,5,10,16.5,13
2016,03,13,Sun,10,13,15.6,11
2016,03,14,Mon,13,11,16.2,15
2016,03,15,Tue,11,15,16.0,11
2016,03,16,Wed,15,11,16.7,15
2016,03,17,Thu,11,15,17.2,12
2016,03,18,Fri,15,12,17.7,17
2016,03,19,Sat,12,17,17.0,19
2016,03,20,Sun,17,19,17.6,15
2016,03,21,Mon,19,15,16.1,16
2016,03,22,Tue,15,16,17.0,15
2016,03,23,Wed,16,15,17.1,11
2016,03,24,Thu,15,11,17.7,14
2016,03,25,Fri,11,14,19.0,13
2016,03,26,Sat,14,13,20.3,16
2016,03,27,Sun,13,16,19.9,16
2016,03,28,Mon,16,16,21.9,22
2016,03,29,Tue,16,22,22.2,22
2016,03,30,Wed,22,22,21.0,23
2016,03,31,Thu,22,23,21.8,25
2016,04,01,Fri,23,25,21.1,27
2016,04,02,Sat,25,27,19.9,26
2016,04,03,Sun,27,26,19.5,16
2016,04,04,Mon,26,16,19.3,17
2016,04,05,Tue,16,17,19.4,14
2016,04,06,Wed,17,14,19.4,20
2016,04,07,Thu,14,20,21.3,23
2016,04,08,Fri,20,23,22.7,22
2016,04,09,Sat,23,22,21.9,24
2016,04,10,Sun,22,24,20.1,26
2016,04,11,Mon,24,26,21.3,21
2016,04,12,Tue,26,21,19.7,23
2016,04,13,Wed,21,23,22.2,27
2016,04,14,Thu,23,27,24.0,23
2016,04,15,Fri,27,23,24.5,19
2016,04,16,Sat,23,19,24.6,23
2016,04,17,Sun,19,23,25.3,22
2016,04,18,Mon,23,22,24.3,23
2016,04,19,Tue,22,23,23.1,23
2016,04,20,Wed,23,23,20.3,25
2016,04,21,Thu,23,25,22.8,29
2016,04,22,Fri,25,29,23.5,23
2016,04,23,Sat,29,23,24.3,22
2016,04,24,Sun,23,22,25.1,23
2016,04,25,Mon,22,23,25.5,23
2016,04,26,Tue,23,23,26.4,26
2016,04,27,Wed,23,26,26.3,28
2016,04,28,Thu,26,28,26.8,28
2016,04,29,Fri,28,28,28.7,28
2016,04,30,Sat,28,28,27.8,31
2016,05,01,Sun,28,31,26.5,33
2016,05,02,Mon,31,33,26.2,29
2016,05,03,Tue,33,29,25.8,27
2016,05,04,Wed,29,27,27.1,30
2016,05,05,Thu,27,30,26.7,31
2016,05,06,Fri,30,31,25.2,26
2016,05,07,Sat,31,26,24.6,21
2016,05,08,Sun,26,21,26.2,24
2016,05,09,Mon,21,24,25.8,30
2016,05,10,Tue,24,30,25.7,29
2016,05,11,Wed,30,29,27.4,33
2016,05,12,Thu,29,33,26.7,22
2016,05,13,Fri,33,22,26.6,22
2016,05,14,Sat,22,22,25.6,15
2016,05,15,Sun,22,15,28.1,23
2016,05,16,Mon,15,23,28.4,25
2016,05,17,Tue,23,25,28.9,27
2016,05,18,Wed,25,27,29.5,28
2016,05,19,Thu,27,28,29.8,28
2016,05,20,Fri,28,28,28.1,25
2016,05,21,Sat,28,25,28.0,28
2016,05,22,Sun,25,28,27.8,25
2016,05,23,Mon,28,25,28.6,26
2016,05,24,Tue,25,26,27.4,27
2016,05,25,Wed,26,27,28.5,25
2016,05,26,Thu,27,25,29.0,18
2016,05,27,Fri,25,18,28.8,18
2016,05,28,Sat,18,18,27.8,25
2016,05,29,Sun,18,25,27.7,29
2016,05,30,Mon,25,29,29.1,29
2016,05,31,Tue,29,29,29.4,25
2016,06,01,Wed,29,25,30.7,23
2016,06,02,Thu,25,23,31.3,21
2016,06,03,Fri,23,21,31.3,28
2016,06,04,Sat,21,28,30.3,29
2016,06,05,Sun,28,29,30.0,33
2016,06,06,Mon,29,33,33.1,33
2016,06,07,Tue,33,33,32.6,28
2016,06,08,Wed,33,28,30.9,34
2016,06,09,Thu,28,34,29.4,31
2016,06,10,Fri,34,31,33.2,34
2016,06,11,Sat,31,34,32.7,35
2016,06,12,Sun,34,35,32.4,33
2016,06,13,Mon,35,33,33.0,35
2016,06,14,Tue,33,35,33.3,35
2016,06,15,Wed,35,35,31.8,32
2016,06,16,Thu,35,32,31.3,34
2016,06,17,Fri,32,34,32.1,37
2016,06,18,Sat,34,37,32.3,37
2016,06,19,Sun,37,37,32.5,38
2016,06,20,Mon,37,38,30.2,37
2016,06,21,Tue,38,37,29.6,33
2016,06,22,Wed,37,33,30.4,34
2016,06,23,Thu,33,34,31.7,27
2016,06,24,Fri,34,27,30.1,28
2016,06,25,Sat,27,28,32.2,31
2016,06,26,Sun,28,31,30.4,31
2016,06,27,Mon,31,31,30.7,34
2016,06,28,Tue,31,34,31.1,35
2016,06,29,Wed,34,35,32.7,36
